distance,temp,time
6,24.7,878
8,,918
5,25.5,1113
7,,1134
5,21.5,1453
6,25.6,771
16,,2916
9,,1906
4,20.2,935
8,16.7,1430
8,17.8,966
17,,2173
2,,397
12,27.5,1898
4,23.3,4
6,18.6,2118
1,21.8,1048
5,24.5,951
16,27.1,1232
3,,465
4,27.2,800
7,21.7,918
2,23.5,21
6,23.5,768
5,27.8,609
28,22.4,2020
6,18.4,459
18,,1809
7,22.5,366
4,,734
8,20.4,959
11,25,2036
9,31.2,23
16,19.1,2586
18,18.9,2566
9,24.8,1391
8,27.5,1650
12,,927
12,27.2,2577
10,,1482
5,24.6,1100
4,,16
5,27.3,871
18,22.3,1868
19,,1534
3,27.1,3817
3,23.3,567
7,22.7,820
4,,850
19,,3639
10,29.9,1119
6,22.6,848
19,,2097
6,,1340
5,27.3,889
15,22.3,1868
4,23,1209
9,24.8,1145
13,,1608
16,24.9,1673
21,22.1,3064
7,21.3,1886
10,24.8,1577
20,,2683
11,26.5,1111
5,18.3,750
16,23.8,2179
12,27.5,1670
6,17.2,1121
8,,3
8,24.7,1147
7,25.5,1510
22,21.2,2932
1,,1315
6,25.7,2431
5,,1424
6,27.8,700
13,29.2,1870
18,15.5,1625
3,,885
17,23.6,3038
10,19.9,3582
8,16.3,1432
8,,1871
14,21.8,4118
8,,2155
4,,1027
5,21.7,1383
5,23.2,1543
4,,545
12,24.9,1298
7,,1339
7,22.6,2415
11,27.9,1002
5,22,881
5,29.6,1794
3,28.3,572
13,26.2,3048
17,20.9,3199
5,27.4,1803
12,24.4,889
7,,1683
6,,653
15,19.2,2282
5,20.5,894
16,21.2,2043
18,21.5,1963
20,15.6,2027
9,,1086
20,27,2186
8,28,942
2,18.4,801
7,,921
15,22.9,2341
13,21,2511
4,20.9,997
18,,3276
6,21.9,3233
6,23.9,1388
1,27.2,413
14,,2267
5,,2687
8,26.6,3275
5,24.2,817
5,23.6,784
5,,727
3,,3378
33,28.2,4891
8,,837
7,25.7,3232
11,21.4,1147
3,22.7,675
13,20.7,1514
14,,15
17,28.1,3458
15,23.2,1573
8,24.7,1181
3,,1392
10,,1364
12,21.5,1433
8,26.2,4
20,22.1,2431
21,22.2,2422
15,,1153
8,25.5,1445
15,22.4,3655
7,,1191
3,23.5,1421
6,19.8,427
8,23.7,948
11,20.8,2126
11,25.4,1047
15,18.8,2152
18,25.6,2065
11,,4422
9,31.1,1336
8,26,1345
6,24.8,1211
16,14.3,2478
6,28.3,799
12,24.4,2402
9,23.5,478
5,,1774
5,,634
8,21,920
5,28,689
10,18.4,1492
9,25,873
16,18.4,2950
3,,1222
6,26.5,1881
6,21.3,1029
10,20.1,1301
9,18.5,1590
15,,1557
9,,1634
12,24.4,1783
11,27.4,2088
24,28.3,2632
10,20.3,1895
5,22.5,602
6,,796
5,27.5,882
7,,1709
6,24.8,1262
4,27.6,3196
8,25.8,1881
5,24,2716
2,18,824
6,21.5,1286
5,26,2345
11,26.4,1731
6,29.8,1321
22,19.1,2188
8,18.3,219
12,,1422
8,29.9,1464
2,22.4,559
3,23.7,627
11,,1758
11,19.8,1282
6,18,2821
5,27,3790
6,,1157
1,,237
4,25.4,535
8,,1099
6,17,941
2,23,354
7,29,1026
5,19.8,641
14,19.6,1339
29,22.6,4439
8,23.4,2125
8,24.2,843
10,19.5,1527
4,24.7,528
16,25,1536
7,,876
21,18.5,2724
6,20.9,1057
8,30.5,1090
11,17.7,1231
8,20.2,1148
15,19.9,1927
1,,210
17,25,3872
7,25,926
9,17.1,2335
14,20.4,2109
6,20.6,1670
5,22.3,765
16,25.4,4488
14,23,2763
14,21,1835
10,,1373
4,27.6,818
16,,1768
10,19.7,2604
5,,1329
13,,2639
19,24.9,1999
8,,1948
19,22.4,2689
14,24.1,2995
7,22.1,1242
3,,618
16,20.7,1497
5,28.5,977
12,21.4,3373
12,22.7,4041
10,,1665
11,14.7,1869
17,,1952
6,,687
8,,713
3,18.3,1027
8,27.2,1779
4,29.6,1223
11,27.3,1175
13,26.3,1742
4,,496
12,25.2,1695
6,22.7,626
9,,1122
5,21.8,646
5,28.9,2340
1,,281
23,28.4,2807
7,27.3,1053
10,20.3,2165
5,24.5,1358
7,25.2,1334
7,23.4,1057
2,21.3,1370
4,26.6,36
4,24.1,713
10,23.7,1811
7,25.6,1208
5,19.8,718
3,,521
7,24.3,807
4,24,2345
14,22.5,2062
10,19.1,1889
5,22.7,895
14,26.7,2540
4,20.1,2083
5,27.1,650
4,14.1,634
13,26.6,1798
2,,298
2,25.5,5
14,,7
3,,28
19,,3326
16,,2111
9,27,1319
3,22.4,469
5,20.3,2281
9,16.2,1230
5,23.2,498
2,24.8,674
5,27.2,1124
3,21,1551
9,22.6,1568
5,,2
11,29.4,1182
16,22.1,3041
5,27.8,3
16,24.7,1872
6,18,1975
10,27.1,917
11,25.5,2709
20,24.3,2174
5,29.7,617
14,18.5,1805
15,27.1,1643
4,,427
11,,1234
11,25.3,1878
11,20.9,1144
2,18.8,261
8,24.4,1267
9,26.6,1239
8,,2409
2,23.4,191
5,,1047
9,20.6,796
12,23.1,4420
5,,1743
6,27.4,1420
16,,1512
11,27.9,2
6,21.4,1708
7,22.5,1896
12,,2811
6,22.6,1080
7,26.5,856
11,,1740
17,16.6,2075
5,,919
4,22.4,390
12,25.4,1791
9,,3362
2,25.4,10
3,28.4,485
28,26,3573
9,,899
34,,4471
8,26.2,1673
9,22.5,1848
24,27.3,2540
4,24.5,416
17,17.5,1199
15,24,1953
8,,2013
12,,1482
3,,247
10,18.7,3223
13,21.3,1302
5,20.2,947
9,17.3,2371
13,23.6,2199
6,23.5,152
12,20.2,3366
5,,1083
9,,2375
15,,1496
11,28.3,305
9,22.7,785
5,20.5,1195
10,27.4,1371
8,27.1,846
2,24.6,337
7,25.9,1979
1,,439
14,26.9,1546
5,21.3,607
6,18.9,1055
9,,3656
9,,2844
9,27.9,1460
15,25,1910
13,21.2,3825
6,18.1,899
20,21.5,2441
8,22.2,1228
6,23,691
4,24.1,521
7,19.6,2706
5,28.7,701
9,,1216
13,24.6,1694
5,25.5,516
13,18.4,2223
3,,598
21,19,2202
6,21.4,1091
10,15.1,1322
4,28.5,961
4,,1040
3,22.5,211
20,19.6,1519
18,27.8,1458
11,19.5,1424
4,22.7,984
17,28.5,1784
8,19.4,333
7,21.4,978
6,25,1387
18,26.2,1454
7,,153
5,19.2,1483
11,27.2,3041
5,21.8,985
21,,1972
9,28.5,725
4,19.2,1121
13,,1620
17,,1797
5,22.5,1225
5,26.5,1112
3,26.7,1390
20,,2371
10,24.5,908
4,18.5,766
23,27.9,2848
14,27.6,2484
5,,734
8,,1243
10,29.3,1620
15,27.4,2466
1,26.9,476
5,,701
5,27.8,778
6,20.1,4515
5,,761
13,22.7,2231
16,,1565
11,20.5,1843
22,23.3,3404
12,21.3,1878
13,,1772
8,18.3,3582
6,,994
8,21.7,1764
8,24.5,2269
15,,1626
9,,7
6,25.8,593
4,22.8,1037
7,21.1,889
7,29.4,923
11,29.4,1700
21,27.2,2458
3,,458
18,25.2,1487
7,27.5,1134
5,28.9,1229
8,18.5,1011
4,20.9,2186
7,22.2,1607
3,21.1,478
9,18.6,928
5,24,561
1,20.5,552
7,24.4,1128
9,26.1,1222
6,20.9,1248
7,18.6,1251
14,25.7,2523
6,23.1,886
9,29.1,2234
22,22.2,2366
20,23,1189
3,25.3,489
14,15.7,1364
8,23.2,637
6,26,5
1,22.5,386
7,19,461
6,26.6,450
5,20.9,1003
11,15.6,1647
6,23.5,705
7,23.3,588
3,26.1,659
23,28.9,2579
6,24.4,708
3,25.7,461
15,18.9,1315
4,21.9,844
4,21.1,1037
8,23.5,719
5,27.2,666
11,22.5,2009
10,25.3,1710
2,,1073
6,19.6,1229
2,21.9,465
3,27.2,1046
17,14.5,1076
11,16.6,2215
2,,308
8,18.2,2274
12,23.6,2147
6,26.6,781
5,14.7,869
16,28.3,1992
7,24.3,1576
5,25,999
8,,1107
5,,896
17,24.8,1777
13,24.1,2300
8,,1346
4,22.9,667
26,22.4,2091
6,21.1,799
3,28.3,587
5,,741
11,19.4,1298
13,17.7,1420
11,17.7,681
8,,1231
11,,2875
13,26.3,1238
7,16.1,533
3,20.9,913
8,20.9,1112
3,,628
18,26.4,2486
5,26.9,1130
8,24.2,774
8,22.7,1909
11,,3289
9,24.9,1103
5,,1142
4,22,563
5,23.3,933
12,14.5,3367
6,21.3,1309
3,23.5,884
6,24.1,1164
6,21.5,2117
22,29.5,4017
4,20.8,1068
7,22.2,1396
7,23.2,1045
22,20.7,2721
1,26.4,15
10,21.8,3975
7,,744
7,30.5,3867
12,,1454
12,25.3,1647
9,20.8,1898
12,21,1844
9,21.5,1541
18,,1914
2,21.9,405
5,22,708
9,24.8,1409
5,19.7,1523
20,25.9,2448
10,,1303
7,25.7,925
18,21,3065
7,22,747
5,26.4,1299
14,21.3,2334
3,27.1,544
6,27.4,1252
5,,715
7,16.4,885
10,24.8,1136
9,23.5,1332
7,,837
7,23.2,1066
6,,993
4,21.9,3857
4,22.5,618
5,,1257
17,,1868
1,,394
5,,2710
5,19.2,770
9,19.5,2107
10,22.6,2416
7,,924
18,20.2,2560
16,,2826
8,23.7,590
23,26.5,3098
4,22.2,748
4,28.4,312
8,23.5,1900
18,,1933
2,,462
12,22.6,1005
4,21.2,848
12,,1484
8,23.5,1351
15,20,1674
5,,771
13,,1417
3,25.7,575
17,20.9,1568
15,,3604
7,17.6,2124
9,17.6,1149
5,23.2,1510
9,22.5,3565
24,20,3671
9,21,941
1,29.7,6
5,26.5,1021
3,27.5,1913
13,20.6,1779
4,18.7,540
17,26.5,2927
6,,2034
19,24.3,2686
8,,816
15,25.3,2228
4,25.7,1094
16,26.1,1803
5,24.8,793
12,25,1743
11,14.7,2288
6,28.6,866
8,,1274
5,,817
9,21,2500
5,,608
12,22.9,3391
8,25.4,1574
27,23.1,5306
4,18.7,670
6,23.8,1002
6,25.1,3375
25,,3625
19,25.3,1527
6,28,702
8,28.6,4014
7,,3102
11,,1852
4,21,438
6,17.9,710
11,20.2,1176
2,20.4,419
15,22.4,2068
12,17,1515
8,26.9,987
5,26.1,1226
12,28.4,1188
11,27.1,1560
7,,756
9,28.1,1470
23,26.8,2329
11,22.4,1570
21,23.5,2838
14,31.1,1416
4,25.2,908
3,,403
10,26.8,312
8,25.1,1714
2,,97
3,23.9,787
5,26.4,1351
3,23.2,455
5,,704
8,21.1,1132
7,28,1098
11,22.4,1698
22,,2442
21,21.9,2055
7,22.6,611
24,25.8,2000
9,29.1,1569
4,26.6,834
10,24.2,1272
8,,1156
11,17,1138
8,,1581
5,18.3,2832
11,21.6,2040
11,19,1195
9,18.9,2244
4,24.3,492
6,19.9,853
4,,454
7,21.3,1635
7,,453
3,27.3,656
4,18.1,497
17,19.2,1797
10,21.6,1454
5,26.3,1165
13,,2200
6,20.4,2147
6,19,1174
3,28,787
9,23.2,2631
16,22.8,2537
12,21,1677
4,,726
10,24.9,1189
6,,1382
12,,1015
5,26.2,956
6,25.9,837
7,,1891
16,17.5,1701
9,,937
6,18.9,1137
17,29.5,2191
13,27.4,2703
8,22.4,2066
15,,2270
18,27.3,1821
6,15.6,2360
9,26.3,3134
8,26.3,1795
23,21.4,4258
7,26.9,1205
7,21.9,1504
2,22.2,772
7,23.7,1166
10,23,1168
8,26.1,1300
9,17.9,1424
9,28.7,943
11,,1406
20,,1621
15,23.4,1597
11,22.2,833
8,26.5,1423
6,27.1,677
6,20,836
14,26.6,1692
14,21.9,1206
12,21.6,3023
14,,1191
2,28.6,497
17,24.2,1772
10,,631
14,26.2,1812
3,19.4,984
2,25.2,658
6,23.8,1370
14,23.1,2277
7,23,779
11,,1929
6,,2000
4,24.4,916
8,24.5,1886
26,20.2,2827
19,23.1,2907
23,,2502
9,25.6,1244
8,30.7,1290
8,,2091
8,,1616
9,27.1,726
4,,1317
18,24.7,3468
20,24.9,4715
3,22.1,658
16,18.8,4118
7,22.7,4583
6,,778
7,,1672
9,22.3,2353
22,27.3,2845
3,27.2,335
6,22.6,884
4,21.7,877
9,26.6,2209
6,,978
14,,1991
16,,3064
2,21.5,338
15,23.3,3
4,21.9,723
4,27.8,1315
4,17.5,643
15,27,2700
19,19,3413
13,,2533
4,25.8,1711
10,19.6,1501
10,24.7,1377
6,27,674
5,28.7,1056
7,14.2,1387
1,16.1,415
10,25,1528
17,,2533
3,,776
5,16.3,776
33,27.9,3894
1,,302
17,,3532
9,28.5,1736
6,19.3,965
12,,1773
12,20.5,1331
6,,1914
11,23.3,3
9,19.7,1303
12,27.2,4531
2,27.1,250
6,28.4,2074
9,20.3,1295
8,18.2,2026
4,21.6,448
3,,1481
16,22.9,2403
7,,1069
14,18.1,2651
2,23.9,554
10,21.3,1193
8,19.6,3260
5,27.3,2228
28,27.3,2504
10,18.6,1208
4,,252
8,18.8,1578
6,19.4,18
7,23.6,1166
10,,888
16,29.3,2006
2,16.3,510
24,20.4,5037
18,25.4,3191
7,26.7,1457
15,24.1,2086
9,30.5,763
4,21.5,13
7,22,541
12,15.6,1049
10,,7
20,18.5,2458
7,,932
6,,911
12,21.8,1275
6,24,2718
5,23.7,979
5,18.5,5134
6,27.8,3129
9,23.8,1166
6,21.3,1251
20,27.9,2750
17,20.9,1965
10,,1461
7,28.1,1038
7,26,1237
6,22.1,832
16,17.1,215
18,29.2,2132
7,26.7,955
6,25.6,1336
6,22.1,1298
11,23.4,1485
5,18.9,753
6,29.7,1641
8,22.5,1172
12,19.4,1077
6,21.5,1382
20,,1908
10,,1718
10,23.6,2116
19,,3525
2,21,765
4,20.3,973
21,25.2,2845
21,19.5,3474
6,19.1,808
22,,2116
6,,1137
5,24.2,998
8,25,991
7,22.4,1080
10,24.7,1824
13,18.8,1446
8,27.6,1457
12,23.3,2443
5,,1114
7,,821
12,28,2027
7,21.1,1034
12,15.1,1167
2,22.8,9
4,20.7,531
9,22.6,1907
9,14.7,666
16,21.6,1647
25,22.6,4092
8,25.6,820
5,30.6,956
5,26.4,992
12,18.2,3089
13,28,1902
6,23.9,1046
9,23,5142
9,,1145
4,28.3,615
8,,1242
10,,716
18,24.7,1947
11,25.7,1420
3,23.7,458
17,,1875
2,27.2,388
6,,1381
4,,592
8,22.1,1216
9,20,1616
10,29.5,880
8,24.7,1209
21,24.1,3644
14,21.3,1489
22,,3826
3,,2201
8,17.9,899
13,28.2,1809
3,24,543
4,29.1,840
3,20.9,1230
4,25.1,737
14,20.7,1231
22,23.4,2399
9,,1340
10,19.3,1859
16,26.7,1882
2,22.9,33
9,25.8,1088
11,14.4,1439
19,25.2,3787
3,,1938
14,18.2,1560
4,23.2,14
6,,536
15,23.2,2113
18,,2298
8,,2181
4,,667
19,18.6,1578
8,27.1,1295
15,22.6,2241
8,17.7,882
6,24.5,456
9,24.6,1232
4,25.3,813
14,20.4,2540
7,23.3,868
6,,690
25,23.3,2920
9,,1126
4,24.1,982
6,28.2,103
4,,4462
6,20.2,539
9,26.6,1822
18,24.3,4629
11,18.3,2540
7,,1443
11,17.7,3070
5,26.6,3227
13,,1985
7,,1029
9,23.4,2362
8,23.4,511
11,23.8,1305
4,17.8,849
11,20.1,984
13,,1455
6,27.7,776
16,22.3,1558
4,24,385
14,20.8,1751
8,18.1,1245
2,20,673
12,,1282
8,23.3,1314
7,18.8,1643
10,21.4,1974
16,29.8,1594
3,26.2,641
8,27.7,1215
12,,1947
11,19.6,1456
6,26,1578
8,27.8,2763
8,26,1275
5,28.5,1920
6,27.5,1142
5,,3361
9,30.7,842
22,23,4538
16,,2397
15,20.9,1580
9,23.8,1110
11,13.3,1059
7,17.4,971
8,18.4,1252
5,,843
3,24.2,6
6,18.4,958
6,21.6,3265
17,,2100
10,19.1,1142
12,27.9,184
11,27.3,2716
11,21.5,2266
23,24.3,2942
7,21.3,2669
9,,1430
17,,3238
11,15.1,1725
12,28.1,4312
6,,1087
4,,551
11,,2605
8,,1468
6,22.4,1093
19,18.2,1819
1,29.6,556
6,24.4,2515
3,,870
1,22.9,433
15,20.7,1549
11,20.7,1871
17,24.2,3089
12,18.5,1897
7,25.5,1212
6,,598
4,14.4,532
15,23.7,1587
4,23.6,513
7,19,1580
11,28.3,1302
10,27,1707
8,,1429
3,26.5,670
23,16.6,2755
15,17.3,2448
2,20.8,191
6,,3607
11,19.6,1182
10,,3116
8,22.8,1902
19,23.4,3328
6,,827
4,17.3,685
9,,1050
16,24.2,4462
5,18.5,1278
4,25,908
7,,839
5,,544
17,27.6,4024
3,18.1,1179
3,27.9,460
7,24.6,2223
17,,2239
17,24.1,1961
5,18.2,101
10,22.6,3160
8,,1261
9,23.8,3690
19,30.6,3718
10,,456
14,29.6,2056
13,19.4,999
23,19.4,1495
10,,2446
16,,2954
8,26.3,1623
7,,1077
15,25.7,1539
8,27,1230
13,,2717
10,,1429
5,21.9,532
11,17.2,1670
9,19.6,2518
12,21.7,2086
15,25.6,1618
23,,3278
5,24.4,1025
9,19.6,1425
8,26.8,1039
3,25.3,664
5,26.2,1261
3,21.3,679
2,20.3,348
12,,2832
11,,1064
18,18,3442
9,,1326
7,30.8,829
10,18.5,1211
7,29.5,732
7,25.8,1185
7,22.6,1041
10,24.8,1908
3,27.2,719
8,30.9,1628
20,21.5,2458
7,28.1,1094
19,23.2,2188
11,,1263
11,29.5,1067
7,20.6,579
5,28.4,1026
8,29.5,1233
2,24.7,841
8,,980
18,18.7,2311
10,26.7,3876
11,28,1870
12,24.5,1376
24,20.7,1493
13,20.3,1397
5,20.7,296
14,22.5,1575
15,18.9,2807
6,18.4,917
7,18.4,30
28,21.1,2769
1,18.3,124
8,,2
1,27.3,634
6,23.2,1611
9,29.6,1296
15,18.9,1973
6,23.7,1015
7,20.7,1292
7,29,1367
13,,1733
7,23.7,1792
16,23.7,1689
1,,13
14,18.4,1503
4,14.7,461
4,,584
11,28.3,1900
10,24.9,1598
5,25.2,2948
18,18.3,4052
6,17.3,1656
8,25.7,1313
4,19.2,806
8,,1308
4,24.5,552
7,27,1376
3,25.4,52
21,24.2,2403
19,25.4,2949
9,19.9,1517
3,19.8,309
4,,808
19,27.3,3718
9,18.6,916
4,16.8,2057
5,28.6,3
12,18.3,1335
2,18.5,244
16,,4168
8,27.8,980
2,27.1,333
2,,708
14,,4
19,25.5,1726
10,18.9,2221
14,,7
4,18,1061
9,30.3,1946
3,27.1,586
2,24.6,5
8,27.6,2436
11,25.3,2760
17,21.8,1440
2,,1041
5,,901
3,,438
8,22,1576
2,19.5,562
5,,1
3,26.1,525
12,22.5,2350
4,28.7,615
7,21.6,2769
8,22.5,1442
7,21.3,825
8,,2131
10,18.5,1997
7,24.7,1265
17,27.1,1808
21,24,1982
18,15.2,1990
17,22.2,1113
7,,1070
4,29.5,1326
3,24.2,706
5,24.1,2318
3,17.8,375
23,22.6,3159
5,21.6,851
5,27.2,1263
12,17.9,1472
5,,1004
4,,535
7,,948
16,25.2,2091
7,,7
14,25.6,3090
5,17.8,1648
2,20.2,476
10,23.5,1986
10,17.1,855
4,24.3,891
6,25.4,1031
8,29.2,1043
8,,918
5,21.6,2591
7,,1182
5,24.1,6391
8,,1556
11,16.5,1236
17,28.3,3086
5,27,5
4,22.3,1985
15,22,1463
7,18.1,3312
9,18.4,1763
8,22,1016
19,19,2265
3,17.2,1086
14,,6
10,18.5,92
9,25.4,859
3,21.2,1076
21,27.2,3521
15,19.1,4467
20,25.6,2196
20,18.7,2806
3,20.4,786
21,18.3,3259
5,21,839
2,22.2,296
10,,1767
7,18.7,1819
9,23.9,2226
14,21.2,1193
1,18.1,809
20,26.3,1754
11,24.3,924
22,,2670
5,20.5,916
11,27.4,1979
3,24.4,442
14,25.1,1983
5,26.6,1013
3,26.4,497
3,,2817
20,22.4,2791
28,18.3,3031
23,24.6,2580
15,22.5,2346
10,28.4,1349
7,22.2,4358
4,19.5,1409
5,21.9,946
13,18.2,1880
3,17.3,80
15,21.2,3043
4,28.3,460
18,,2521
6,21.2,1413
12,,1663
8,22.3,1309
8,22.7,1699
9,22.2,1240
7,23.5,818
5,14.8,1029
23,22,2594
15,27.3,3205
11,,100
9,25.9,2544
2,27.9,419
13,,1522
32,22.4,2780
5,27.4,1091
4,18.6,374
6,27.9,1343
5,22.9,1686
4,24.8,1198
11,20.1,1194
4,24.3,1355
6,25,956
5,20.3,1201
3,27.3,777
15,26,2076
13,,1873
4,16,1097
2,,494
24,19.7,2505
9,,2089
11,26,1712
22,29.7,4219
1,,404
3,21.3,760
9,21.4,2062
8,26.2,1180
6,25.7,1210
19,19.9,1601
12,,2353
8,18.9,1241
5,16.7,2662
5,22.9,1490
17,23.2,4318
5,,373
7,22,3605
4,18.9,883
19,,1825
4,21.8,1040
3,25.4,1429
8,23.4,1147
5,23,691
3,,1952
8,,1080
8,,86
6,24.8,1115
7,14.6,693
7,23.1,2445
5,15.7,1006
9,,1331
8,30.9,1833
9,31.2,1311
6,26.8,2356
14,24.3,1553
8,17.5,1364
7,30.8,257
10,24.7,1753
23,,2736
10,29.6,1577
8,27.9,2805
2,22.5,544
4,24.7,692
2,22.2,248
8,27.4,1479
8,,2342
17,21.2,3532
2,24.8,497
7,26.3,2776
14,14.2,2160
3,,1065
17,24.2,3244
4,26,796
23,14.6,3895
7,20.1,1513
5,27.5,1575
20,,2078
3,18.8,1057
3,27.9,797
17,21.3,949
8,15.4,1952
10,19.1,1318
11,24.9,1675
2,23.4,10
5,24.9,853
11,23.6,2508
10,20.9,2792
4,21.9,304
3,,564
6,,939
4,26.1,499
7,19,775
3,21.2,2057
5,22.4,2287
9,25.8,954
4,23.9,1447
2,21.3,490
12,16.2,2643
9,16.2,912
8,28,936
9,,3690
14,27.1,2005
6,20.2,175
2,17.6,645
14,23.3,2353
4,21.5,803
23,25.2,2665
23,25.2,4787
10,23.9,789
2,24.8,5
27,26.3,2773
8,21.1,2598
8,19.6,31
6,21,1085
9,27.6,1200
11,19.4,1125
3,27.2,569
17,27.7,2768
6,17.4,2
19,24.4,1477
6,,1461
3,,620
5,21,825
11,23.8,1
6,,1927
10,24.9,1515
7,23.8,1040
6,24.4,2175
5,26.3,978
3,23.8,629
4,26,480
11,22.6,1953
4,14.4,733
14,27.2,1789
7,27.6,1574
7,19.7,1940
11,,1187
9,17.9,1457
2,26.1,486
5,20.1,739
15,24.6,1149
8,,1580
8,,1184
13,,1880
8,27.3,3252
14,25.4,1890
8,19.9,1047
8,27.5,5
9,25,1173
9,23.9,900
8,20.3,2158
2,28.4,9
6,26.6,2096
22,24.9,2211
14,22.4,1939
9,22.7,1438
5,31.1,7
9,18.9,3957
5,20.9,577
1,22.6,202
14,23.8,1668
18,27,2036
9,19.4,1038
17,28.7,1962
8,27.3,1434
10,27,1283
16,20.7,1756
6,,1042
15,26.8,1733
15,22.3,3055
3,27.1,550
3,14.5,563
13,24.6,2143
5,18.7,1983
12,,1398
30,23.4,3214
8,,985
18,20.3,1841
9,17.8,1228
16,23,1292
6,24.5,590
8,,851
9,28.6,177
8,26.3,1360
8,27.7,1150
12,26.1,1211
2,,1904
6,29.9,1782
21,21.2,2879
7,24,2737
5,25.5,882
3,22.9,928
6,,1855
10,28,1047
8,27.8,1502
7,18.1,1532
14,,2003
14,19.5,2316
13,24.1,1919
5,25.9,1928
11,23.4,2223
2,,537
8,24.4,1193
12,17,2658
5,24.8,1248
8,,2450
7,31.2,381
8,,1846
5,21.1,822
2,,609
4,27.1,776
9,27,2452
21,26.2,2250
12,26.7,1557
21,,3936
19,26.2,1902
5,21.8,3398
8,22.7,823
14,23.7,1711
18,18.6,1963
8,25.6,1330
11,23.7,3189
10,,1293
7,24.1,1110
3,21.4,969
5,26.6,745
2,,49
11,,1844
6,24,1227
9,26.3,1368
9,24.1,1135
4,23.2,531
3,,600
20,18.2,2345
2,19.4,538
4,32,641
6,21.7,1455
5,21.8,661
12,26.6,1996
12,,1580
11,27.6,1690
9,27.2,1185
7,26.7,1125
8,19.9,1624
11,27.9,1235
6,15.4,515
4,,3
4,24,604
18,,2180
4,30.1,2
5,24.8,1100
6,24.2,812
8,,1328
9,22.9,1457
7,24.8,2260
10,11.2,1046
8,22.5,1324
4,23.9,997
11,20,3
8,20.9,1100
9,18.4,1634
17,26.8,1877
19,20.6,2561
4,21.2,914
4,21.1,1171
3,22.9,527
8,17.7,2169
3,25.7,308
17,27.8,1958
12,,2744
9,26.5,1643
17,19.8,2622
5,20.6,1116
20,20.3,2463
4,21.5,1615
3,29,594
16,27.5,4143
3,18.6,1016
8,27.5,1321
5,22.4,900
3,27.5,203
7,18.1,1132
7,22.6,1205
13,20.6,2386
6,22.2,1135
5,20.2,910
13,23.1,1536
6,27,626
6,23,1174
6,24.6,1437
7,14.6,1095
9,27.5,1599
17,22.2,2570
6,22,973
5,19.8,1446
7,21,957
8,22.1,1063
6,24.9,1174
5,19.1,826
10,26.6,1129
27,21.7,2997
23,25.6,2445
11,27.4,1282
14,21.8,3
7,24.2,787
5,21.7,695
22,19,2169
2,24.5,395
5,,1029
6,22.7,1225
6,26.3,1904
9,25.8,1178
9,23.8,1541
17,23.6,1950
6,,967
3,23.9,896
10,,1449
7,25.6,3439
12,22.6,1154
3,30.8,528
2,22.7,3820
3,24.4,750
15,21.5,355
8,24,943
20,25.3,3105
17,19.2,2189
5,26.5,817
17,28.5,2698
21,23.9,3217
7,22.3,2429
6,,1512
14,22.2,1973
13,23.9,3153
5,,1734
5,,381
11,23.5,1130
2,23.7,372
14,22.9,2078
6,20.7,1429
12,19.7,3469
9,23.6,1294
6,26.4,2423
20,24.2,1349
5,23.9,436
9,,1171
5,23.8,833
8,,1563
6,25.6,1695
11,23.3,1515
6,16.7,657
5,,1002
7,25.7,2846
11,18.6,2703
10,16.3,1516
9,23.7,2060
3,23,636
4,26.6,866
4,,1835
9,22.4,2580
15,22.1,4085
6,24,2222
11,20.9,1256
14,20.5,2929
9,17.6,1163
16,,2862
14,21.8,1859
21,25.2,2991
18,24.2,2380
12,22.3,2110
15,19.4,1916
5,27.5,627
9,21.9,2548
14,18.4,2132
14,29,1769
3,26.9,3
7,24.4,1354
12,,1792
10,21.7,4
9,23.1,1461
12,,2077
5,20.1,2089
15,,1600
10,29.2,860
8,22.1,1567
5,24.3,673
18,27.6,1988
12,,980
13,25.5,2089
6,26.2,2222
5,20.2,747
12,27.2,2303
10,,1705
8,19.3,926
6,,1050
1,,340
11,17.2,1806
5,,817
19,23.7,2832
9,31,4305
10,21.7,5721
14,22,1688
5,26.1,723
11,22.9,1020
9,20.1,1809
7,19.5,1427
15,27.6,2
4,26.9,2104
14,22.9,1470
16,23.9,2116
14,21.3,2410
13,21.3,1954
21,24.6,2150
9,,817
30,27.6,3169
3,19.4,2334
13,20.6,1531
16,18.6,1513
8,26.1,1329
11,18.4,2970
12,16.3,2161
6,22.1,1089
5,30.7,4558
14,22.4,3849
11,22.3,4262
5,18.1,697
10,,1541
7,25.2,1543
9,,1161
13,24.6,1341
4,,675
3,24.1,664
10,24.7,799
7,24.7,1309
10,,1185
15,30.9,2180
17,26.5,1678
12,,1836
9,,1335
14,24.7,1394
15,23.8,4045
10,18.8,3493
12,17.9,2029
6,20.4,1291
15,28.3,2255
6,26.4,3062
10,24.1,1531
15,22.7,1878
11,25,1550
10,27.5,520
32,26.3,3591
8,26.3,3178
6,,976
6,24.4,2097
14,19.8,1301
5,23,589
14,24,3129
6,27.3,904
17,19.6,2295
13,22.2,1219
11,28.4,1929
4,23.8,392
7,23.9,3697
7,,886
7,,978
10,19.1,1592
4,22.8,4982
5,19.2,913
7,20.1,1659
9,25.4,797
4,25.6,809
8,,3623
10,21.8,1839
7,14.1,1064
14,22.1,1113
5,20.9,435
5,,743
17,20.3,1183
9,31,1065
8,27.8,1178
2,24.3,1638
5,24.2,1266
